start_id,end_id
10.1109/TNET.2024.3352029,10.1145/3592980.3595304
10.1109/TNET.2024.3352029,10.1016/j.micpro.2023.104987
10.1109/TNET.2024.3352029,10.1038/s41746-023-00994-6
10.1109/TNET.2024.3352029,10.1016/j.eswa.2023.122491
10.1109/TNET.2024.3352029,10.1109/ICAICA58456.2023.10405528
10.1109/TNET.2024.3352029,10.1145/3624717
10.1109/TNET.2024.3352029,10.1016/j.ins.2024.120272
10.1109/TNET.2024.3352029,10.1109/TMM.2023.3312924
10.1109/TNET.2024.3352029,10.1016/j.bspc.2023.105611
10.1109/TNET.2024.3352029,10.1021/acs.jcim.3c01617
10.1109/TNET.2024.3352029,10.48786/edbt.2023.52
10.1109/TNET.2024.3352029,10.1109/ACCESS.2023.3345452
10.1109/TNET.2024.3352029,10.1145/3552326.3567492
10.1109/TNET.2024.3352029,10.1145/3555041.3590816
10.1109/TNET.2024.3352029,10.1109/ICDSAAI59313.2023.10452571
10.1109/TNET.2024.3352029,10.1016/j.iswa.2023.200310
10.1109/TNET.2024.3352029,10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023
10.1109/TNET.2024.3352029,10.1109/AMCAI59331.2023.10431516
10.1109/TNET.2024.3352029,10.1145/3606843.3606859
10.1109/TNET.2024.3352029,10.1016/j.displa.2023.102625
10.1109/TNET.2024.3352029,10.4230/LIPIcs.ICDT.2024.4
10.1109/TNET.2024.3352029,10.1109/TKDE.2023.3310038
10.1109/TNET.2024.3352029,10.1007/s11042-023-15959-w
10.1109/TNET.2024.3352029,10.1007/s11760-024-03063-x
10.1145/3592307.3592335,10.1109/ICAR58858.2023.10406721
10.1145/3592307.3592335,10.1016/j.dsm.2023.12.002
10.1145/3592307.3592335,10.1109/OCIT59427.2023.10430516
10.1145/3592307.3592335,10.1145/3615833.3628590
10.1145/3592307.3592335,10.1109/ICACTA58201.2023.10392861
10.1145/3592307.3592335,10.3233/JIFS-231852
10.1145/3592307.3592335,10.1145/3600006.3613174
10.1145/3592307.3592335,10.1016/j.ins.2024.120257
10.1145/3592307.3592335,10.36680/j.itcon.2024.006
10.1145/3592307.3592335,10.1145/3592980.3595311
10.1145/3592307.3592335,10.1109/VizSec60606.2023.00011
10.1145/3592307.3592335,10.1007/s00521-023-09296-0
10.1145/3592307.3592335,10.4230/LIPIcs.ICDT.2024.20
10.1145/3592307.3592335,10.1109/BigDIA60676.2023.10429609
10.1145/3592307.3592335,10.1016/j.eswa.2023.121489
10.1145/3592307.3592335,10.1016/j.eswa.2023.121709
10.1145/3592307.3592335,10.13052/jcsm2245-1439.1311
10.1145/3592307.3592335,10.1109/TPAMI.2023.3334760
10.1145/3592307.3592335,10.2478/amns.2023.2.00811
10.1145/3592307.3592335,10.1016/j.eswa.2023.121924
10.1145/3592307.3592335,10.1109/ICDACAI59742.2023.00127
10.1145/3592307.3592335,10.1109/VCIP59821.2023.10402708
10.1145/3592307.3592335,10.1145/3588195.3592982
10.1145/3592307.3592335,10.3233/JIFS-223030
10.1145/3592307.3592335,10.1016/j.compbiomed.2024.108066
10.1145/3592307.3592335,10.1145/3627535.3638478
10.1145/3592307.3592335,10.1109/ACCESS.2024.3383313
10.1145/3592307.3592335,10.1016/j.compgeo.2023.105933
10.1007/s40031-024-01006-1,10.1007/s10851-024-01178-x
10.1007/s40031-024-01006-1,10.1016/j.csbj.2024.03.015
10.1007/s40031-024-01006-1,10.1145/3633053.3633059
10.1007/s40031-024-01006-1,10.4230/LIPIcs.ICDT.2023.6
10.1007/s40031-024-01006-1,10.1007/s11042-023-16508-1
10.1007/s40031-024-01006-1,10.1007/s11128-024-04288-y
10.1007/s40031-024-01006-1,10.1016/j.commatsci.2024.112810
10.1007/s40031-024-01006-1,10.4230/LIPIcs.ICDT.2023.8
10.1007/s40031-024-01006-1,10.1007/s11042-023-15714-1
10.1007/s40031-024-01006-1,10.1109/ICECA58529.2023.10395674
10.1007/s40031-024-01006-1,10.1145/3564246.3585175
10.1007/s40031-024-01006-1,10.1109/SmartCloud58862.2023.00020
10.1007/s40031-024-01006-1,10.1109/ICEDCS60513.2023.00084
10.1007/s40031-024-01006-1,10.1145/3544549.3585794
10.1007/s40031-024-01006-1,10.1109/ICACTA58201.2023.10392861
10.1007/s40031-024-01006-1,10.1007/s11042-023-16304-x
10.1007/s40031-024-01006-1,10.1109/THMS.2023.3329536
10.1007/s40031-024-01006-1,10.1109/TIP.2023.3333217
10.1007/s40031-024-01006-1,10.1016/j.aei.2023.102224
10.1007/s40031-024-01006-1,10.1109/TMM.2023.3303725
10.1007/s40031-024-01006-1,10.1016/j.compgeo.2023.105934
10.1007/s40031-024-01006-1,10.1109/ACCESS.2024.3362247
10.1007/s40031-024-01006-1,10.1007/s11042-023-15393-y
10.1007/s40031-024-01006-1,10.1109/VCIP59821.2023.10402756
10.1007/s40031-024-01006-1,10.1109/CANDARW60564.2023.00013
10.1007/s40031-024-01006-1,10.1016/j.engappai.2023.107500
10.1007/s40031-024-01006-1,10.1145/3615522.3615529
10.1007/s40031-024-01006-1,10.1007/s11042-024-18691-1
10.1007/s40031-024-01006-1,10.1016/j.bspc.2024.106040
10.1007/s40031-024-01006-1,10.1145/3592980.3595304
10.1007/s40031-024-01006-1,10.1109/MITS.2023.3346842
10.1007/s40031-024-01006-1,10.1109/TDSC.2023.3264567
10.1007/s40031-024-01006-1,10.1145/3545945.3569727
10.1007/s40031-024-01006-1,10.1109/ICACIC59454.2023.10435349
10.1007/s40031-024-01006-1,10.48786/edbt.2023.74
10.1016/j.bspc.2023.105884,10.1145/3614321.3614381
10.1016/j.bspc.2023.105884,10.1016/j.comtox.2024.100304
10.1016/j.bspc.2023.105884,10.1016/j.csbj.2024.03.015
10.1016/j.bspc.2023.105884,10.1145/3589462.3589488
10.1016/j.bspc.2023.105884,10.1016/j.compgeo.2024.106249
10.1016/j.bspc.2023.105884,10.1109/TBDATA.2023.3342619
10.1016/j.bspc.2023.105884,10.1109/SUMMA60232.2023.10349498
10.1016/j.bspc.2023.105884,10.1145/3627535.3638478
10.1016/j.bspc.2023.105884,10.1016/j.eswa.2023.122491
10.1016/j.bspc.2023.105884,10.1145/3639390.3639393
10.1016/j.bspc.2023.105884,10.1109/DESSERT61349.2023.10416531
10.1016/j.bspc.2023.105884,10.1145/3552326.3567492
10.1016/j.bspc.2023.105884,10.1007/s11042-023-17854-w
10.1016/j.bspc.2023.105884,10.1109/ICRASET59632.2023.10420257
10.1016/j.bspc.2023.105884,10.4230/LIPIcs.ICDT.2023.12
10.1016/j.bspc.2023.105884,10.1145/3584372.3588676
10.1016/j.bspc.2023.105884,10.1007/s11042-023-15139-w
10.1016/j.bspc.2023.105884,10.2478/amns.2023.1.00093
10.1016/j.bspc.2023.105884,10.1007/s00521-024-09577-2
10.1016/j.bspc.2023.105884,10.1016/j.compag.2023.108500
10.1016/j.bspc.2023.105884,10.1186/s12859-024-05634-8
10.1016/j.bspc.2023.105884,10.1016/j.ins.2024.120421
10.1016/j.bspc.2023.105884,10.1007/s12530-023-09562-5
10.1016/j.bspc.2023.105884,10.1016/j.csi.2023.103801
10.1016/j.bspc.2023.105884,10.1016/j.bspc.2023.105823
10.1016/j.bspc.2023.105884,10.1109/ACCESS.2024.3349487
10.1016/j.bspc.2023.105884,10.1016/j.egyai.2023.100331
10.1016/j.bspc.2023.105884,10.1007/s41315-023-00310-1
10.1016/j.bspc.2023.105884,10.1145/3592980.3595311
10.1016/j.bspc.2023.105884,10.1016/j.compgeo.2023.105967
10.1016/j.bspc.2023.105884,10.1016/j.ins.2023.119847
10.1016/j.bspc.2023.105884,10.48786/edbt.2023.48
10.1016/j.bspc.2023.105884,10.1145/3555041.3590816
10.1016/j.bspc.2023.105884,10.1186/s12859-024-05631-x
10.1016/j.bspc.2023.105884,10.1145/3544549.3585884
10.1016/j.bspc.2023.105884,10.1109/ICEFEET59656.2023.10452246
10.1016/j.bspc.2023.105884,10.1016/j.compbiomed.2024.108201
10.1016/j.bspc.2023.105884,10.1007/s11042-023-16066-6
10.1016/j.bspc.2023.105884,10.1016/j.patcog.2023.110240
10.1016/j.bspc.2023.105884,10.1109/JIOT.2024.3358349
10.1016/j.bspc.2023.105884,10.1007/s41019-023-00235-6
10.1016/j.bspc.2023.105884,10.1021/acs.jcim.3c01810
10.1016/j.bspc.2023.105884,10.1109/MICC59384.2023.10419720
10.1016/j.bspc.2023.105884,10.1117/12.3021828
10.1016/j.bspc.2023.105884,10.1016/j.bspc.2023.105615
10.1016/j.bspc.2023.105884,10.1145/3576915.3624394
10.1016/j.bspc.2023.105884,10.1016/j.eswa.2023.121489
10.1016/j.bspc.2023.105884,10.1007/s10851-024-01178-x
10.1016/j.bspc.2023.105884,10.1109/TIFS.2024.3368892
10.1016/j.bspc.2023.105884,10.1109/CISCT57197.2023.10351417
10.1016/j.specom.2024.103039,10.1109/TII.2023.3297139
10.1016/j.specom.2024.103039,10.1142/S0219467825500561
10.1016/j.specom.2024.103039,10.1145/3615833.3628590
10.1016/j.specom.2024.103039,10.1016/j.cageo.2023.105479
10.1016/j.specom.2024.103039,10.1016/j.eswa.2023.122050
10.1016/j.specom.2024.103039,10.1117/12.3021729
10.1016/j.specom.2024.103039,10.1109/VCIP59821.2023.10402708
10.1016/j.specom.2024.103039,10.1108/JMTM-03-2023-0114
10.1016/j.specom.2024.103039,10.1109/IJCB57857.2023.10449189
10.1016/j.specom.2024.103039,10.1007/s00530-023-01240-5
10.1016/j.specom.2024.103039,10.1007/s00366-023-01813-y
10.1016/j.specom.2024.103039,10.1016/j.cogsys.2024.101216
10.1016/j.specom.2024.103039,10.1145/3589132.3625601
10.1016/j.specom.2024.103039,10.1109/COMNETSAT59769.2023.10420796
10.1016/j.specom.2024.103039,10.1109/SSI58917.2023.10387755
10.1016/j.specom.2024.103039,10.1109/ICICyTA60173.2023.10428947
10.1016/j.specom.2024.103039,10.1109/ICAR58858.2023.10406721
10.1016/j.specom.2024.103039,10.1016/j.compgeo.2023.105933
10.1016/j.specom.2024.103039,10.1109/IISEC59749.2023.10391023
10.1016/j.specom.2024.103039,10.1007/s11760-024-03063-x
10.1016/j.specom.2024.103039,10.1109/ACCESS.2024.3357689
10.1016/j.specom.2024.103039,10.1109/JIOT.2024.3365714
10.1016/j.specom.2024.103039,10.1145/3594315.3594407
10.1016/j.specom.2024.103039,10.1109/ICRASET59632.2023.10420257
10.1016/j.specom.2024.103039,10.1007/s11042-024-18298-6
10.1109/ACCESS.2023.3344680,10.1016/j.eswa.2023.122050
10.1109/ACCESS.2023.3344680,10.1016/j.aei.2023.102293
10.1109/ACCESS.2023.3344680,10.22489/CinC.2023.116
10.1109/ACCESS.2023.3344680,10.1016/j.neunet.2024.106267
10.1109/ACCESS.2023.3344680,10.1007/s00778-024-00846-z
10.1109/ACCESS.2023.3344680,10.1016/j.bspc.2023.105615
10.1109/ACCESS.2023.3344680,10.1109/CISCT57197.2023.10351356
10.1109/ACCESS.2023.3344680,10.1016/j.cad.2023.103630
10.1109/ACCESS.2023.3344680,10.1007/s10489-023-05231-x
10.1109/TLT.2023.3322128,10.1002/asi.24855
10.1109/TLT.2023.3322128,10.1016/j.csbj.2024.01.013
10.1109/TLT.2023.3322128,10.1109/IEMENTech60402.2023.10423480
10.1109/TLT.2023.3322128,10.1109/TSG.2023.3276390
10.1109/TLT.2023.3322128,10.1016/j.csbj.2023.11.024
10.1109/TLT.2023.3322128,10.1016/j.ins.2023.119847
10.1109/TLT.2023.3322128,10.1145/3611643.3613893
10.1109/TLT.2023.3322128,10.3390/s24051698
10.1109/TLT.2023.3322128,10.1145/3583120.3586957
10.1109/TLT.2023.3322128,10.1145/3581641.3584067
10.1109/TLT.2023.3322128,10.1002/sam.11673
10.1109/TLT.2023.3322128,10.1016/j.compbiomed.2024.108066
10.1109/TLT.2023.3322128,10.1007/s11042-023-15393-y
10.1109/TLT.2023.3322128,10.1145/3584372.3588666
10.1109/TLT.2023.3322128,10.1108/IR-11-2023-0284
10.1109/NEleX59773.2023.10421720,10.3390/s24041209
10.1109/NEleX59773.2023.10421720,10.1145/3552326.3567492
10.1109/NEleX59773.2023.10421720,10.1109/JBHI.2024.3368049
10.1109/NEleX59773.2023.10421720,10.1109/JBHI.2023.3331975
10.1109/NEleX59773.2023.10421720,10.1109/TC.2023.3329943
10.1109/NEleX59773.2023.10421720,10.1016/j.micpro.2023.104987
10.1109/NEleX59773.2023.10421720,10.1016/j.compbiomed.2024.108124
10.1109/NEleX59773.2023.10421720,10.1109/ACCESS.2024.3357689
10.1109/NEleX59773.2023.10421720,10.1007/s11042-023-15714-1
10.1109/NEleX59773.2023.10421720,10.1109/VCIP59821.2023.10402756
10.1109/NEleX59773.2023.10421720,10.1145/3592980.3595323
10.1109/NEleX59773.2023.10421720,10.1109/ICEFEET59656.2023.10452246
10.1109/NEleX59773.2023.10421720,10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023
10.1109/NEleX59773.2023.10421720,10.1007/s00521-023-09296-0
10.1109/NEleX59773.2023.10421720,10.1007/s12559-023-10193-w
10.1109/NEleX59773.2023.10421720,10.1109/IJCB57857.2023.10449189
10.1109/NEleX59773.2023.10421720,10.1007/s11128-024-04346-5
10.1109/NEleX59773.2023.10421720,10.1002/widm.1525
10.1109/NEleX59773.2023.10421720,10.1145/3600006.3613174
10.1109/NEleX59773.2023.10421720,10.1007/s10115-023-01948-w
10.1109/NEleX59773.2023.10421720,10.1145/3620678.3624656
10.1109/NEleX59773.2023.10421720,10.1016/j.media.2024.103087
10.1109/NEleX59773.2023.10421720,10.1007/s11042-023-16066-6
10.1109/NEleX59773.2023.10421720,10.1016/j.compbiomed.2024.108220
10.1109/NEleX59773.2023.10421720,10.1108/IR-11-2023-0284
10.1109/NEleX59773.2023.10421720,10.1109/ICTBIG59752.2023.10456032
10.1109/NEleX59773.2023.10421720,10.1145/3588195.3595942
10.1109/NEleX59773.2023.10421720,10.1145/3555041.3590816
10.1109/NEleX59773.2023.10421720,10.1109/JIOT.2024.3373783
10.1109/NEleX59773.2023.10421720,10.1109/TAI.2024.3376319
10.1109/NEleX59773.2023.10421720,10.1145/3576915.3624394
10.1109/NEleX59773.2023.10421720,10.1145/3615887.3627753
10.1109/NEleX59773.2023.10421720,10.1145/3641819
10.1109/NEleX59773.2023.10421720,10.1016/j.neunet.2024.106267
10.1109/NEleX59773.2023.10421720,10.1109/ICTBIG59752.2023.10456144
10.1109/NEleX59773.2023.10421720,10.1109/CIPAE60493.2023.00081
10.1109/NEleX59773.2023.10421720,10.1109/CISCT57197.2023.10351356
10.1109/NEleX59773.2023.10421720,10.1145/3609956.3609968
10.4230/LIPIcs.ICDT.2023.14,10.2478/amns.2023.2.00862
10.4230/LIPIcs.ICDT.2023.14,10.1109/ICSC58660.2023.10449764
10.4230/LIPIcs.ICDT.2023.14,10.1016/j.cmpb.2024.108117
10.4230/LIPIcs.ICDT.2023.14,10.1016/j.compbiomed.2024.108072
10.4230/LIPIcs.ICDT.2023.14,10.1109/ACCESS.2024.3366455
10.4230/LIPIcs.ICDT.2023.14,10.1109/ICEDCS60513.2023.00105
10.4230/LIPIcs.ICDT.2023.14,10.1109/TKDE.2024.3359710
10.4230/LIPIcs.ICDT.2023.14,10.1080/15472450.2022.2106564
10.4230/LIPIcs.ICDT.2023.14,10.1109/JBHI.2023.3337261
10.4230/LIPIcs.ICDT.2023.14,10.1109/BIGCOM61073.2023.00024
10.4230/LIPIcs.ICDT.2023.14,10.14733/cadaps.2024.S17.132-143
10.4230/LIPIcs.ICDT.2023.14,10.1016/j.cogsys.2024.101216
10.4230/LIPIcs.ICDT.2023.14,10.1080/09540091.2024.2323059
10.4230/LIPIcs.ICDT.2023.14,10.1016/j.comtox.2024.100304
10.4230/LIPIcs.ICDT.2023.14,10.1145/3613917.3613923
10.4230/LIPIcs.ICDT.2023.14,10.1109/TSMC.2023.3301001
10.4230/LIPIcs.ICDT.2023.14,10.1109/ACCESS.2023.3349148
10.4230/LIPIcs.ICDT.2023.14,10.1109/NEleX59773.2023.10421720
10.4230/LIPIcs.ICDT.2023.14,10.1109/TIFS.2024.3368892
10.4230/LIPIcs.ICDT.2023.14,10.1016/j.specom.2023.103008
10.4230/LIPIcs.ICDT.2023.14,10.1109/ICSIMA59853.2023.10373533
10.4230/LIPIcs.ICDT.2023.14,10.1002/sam.11673
10.4230/LIPIcs.ICDT.2023.14,10.1016/j.specom.2024.103047
10.4230/LIPIcs.ICDT.2023.14,10.1016/j.calphad.2023.102658
10.4230/LIPIcs.ICDT.2023.14,10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023
10.4230/LIPIcs.ICDT.2023.14,10.3390/s24031008
10.4230/LIPIcs.ICDT.2023.14,10.1007/s11042-023-17854-w
10.4230/LIPIcs.ICDT.2023.14,10.1007/s11042-023-15714-1
10.4230/LIPIcs.ICDT.2023.14,10.4230/LIPIcs.ICDT.2024.20
10.4230/LIPIcs.ICDT.2023.14,10.1109/THMS.2023.3329536
10.4230/LIPIcs.ICDT.2023.7,10.1016/j.jfranklin.2024.106664
10.4230/LIPIcs.ICDT.2023.7,10.1007/s11042-024-18461-z
10.4230/LIPIcs.ICDT.2023.7,10.1109/JBHI.2023.3311677
10.4230/LIPIcs.ICDT.2023.7,10.3934/electreng.2024004
10.4230/LIPIcs.ICDT.2023.7,10.1016/j.comtox.2024.100304
10.4230/LIPIcs.ICDT.2023.7,10.1109/ACCESS.2023.3346997
10.4230/LIPIcs.ICDT.2023.7,10.1109/TPAMI.2023.3334760
10.4230/LIPIcs.ICDT.2023.7,10.1145/3603163.3609049
10.4230/LIPIcs.ICDT.2023.7,10.1145/3617694.3623223
10.4230/LIPIcs.ICDT.2023.7,10.4230/LIPIcs.ICDT.2023.24
10.4230/LIPIcs.ICDT.2023.7,10.1109/ICITDA60835.2023.10426919
10.4230/LIPIcs.ICDT.2023.7,10.1007/s00521-023-09296-0
10.4230/LIPIcs.ICDT.2023.7,10.1145/3595360.3595853
10.4230/LIPIcs.ICDT.2023.7,10.1016/j.procs.2023.12.161
10.4230/LIPIcs.ICDT.2023.7,10.3390/s24051698
10.4230/LIPIcs.ICDT.2023.7,10.1145/3589132.3625623
10.4230/LIPIcs.ICDT.2023.7,10.1109/TII.2023.3324940
10.4230/LIPIcs.ICDT.2023.7,10.1109/ACCESS.2024.3381032
10.4230/LIPIcs.ICDT.2023.7,10.1109/DESSERT61349.2023.10416531
10.4230/LIPIcs.ICDT.2023.7,10.1145/3584371.3613022
10.4230/LIPIcs.ICDT.2023.7,10.1109/BigDIA60676.2023.10429609
10.4230/LIPIcs.ICDT.2023.7,10.1007/s11042-023-16508-1
10.4230/LIPIcs.ICDT.2023.7,10.1108/IR-11-2023-0284
10.4230/LIPIcs.ICDT.2023.7,10.1145/3614008.3614044
10.4230/LIPIcs.ICDT.2023.7,10.1016/j.bspc.2023.105823
10.4230/LIPIcs.ICDT.2023.7,10.1145/3581641.3584067
10.4230/LIPIcs.ICDT.2023.7,10.1109/TSC.2024.3356728
10.4230/LIPIcs.ICDT.2023.7,10.1109/MNET.2024.3374080
10.4230/LIPIcs.ICDT.2023.7,10.1109/IJCB57857.2023.10449189
10.4230/LIPIcs.ICDT.2023.7,10.1145/3576915.3624394
10.4230/LIPIcs.ICDT.2023.7,10.1109/TPAMI.2024.3350049
10.4230/LIPIcs.ICDT.2023.7,10.1145/3615522.3615555
10.4230/LIPIcs.ICDT.2023.7,10.3233/JIFS-231852
10.4230/LIPIcs.ICDT.2023.7,10.1145/3552326.3567492
